gcc -g driver.c -o driver
dgeqrf dgorgqr LAPACK | m =  550, n =  550, k =  210, nb =    3, lda =  550, ldq =  550,              | time = 0.113861   GFlop/sec = 3.896561| repres  = 1.2e-15    ortho = 3.1e-14 
dgeqrf dgorgqr LAPACK | m =  550, n =  550, k =  210, nb =   13, lda =  550, ldq =  550,              | time = 0.117288   GFlop/sec = 3.782716| repres  = 1.2e-15    ortho = 3.0e-14 
dgeqrf dgorgqr LAPACK | m =  550, n =  550, k =  210, nb =   23, lda =  550, ldq =  550,              | time = 0.114848   GFlop/sec = 3.863080| repres  = 1.2e-15    ortho = 3.0e-14 
dgeqrf dgorgqr LAPACK | m =  550, n =  550, k =  410, nb =    3, lda =  550, ldq =  550,              | time = 0.143569   GFlop/sec = 3.090268| repres  = 1.5e-15    ortho = 3.5e-14 
dgeqrf dgorgqr LAPACK | m =  550, n =  550, k =  410, nb =   13, lda =  550, ldq =  550,              | time = 0.142033   GFlop/sec = 3.123690| repres  = 1.5e-15    ortho = 3.5e-14 
dgeqrf dgorgqr LAPACK | m =  550, n =  550, k =  410, nb =   23, lda =  550, ldq =  550,              | time = 0.146241   GFlop/sec = 3.033801| repres  = 1.5e-15    ortho = 3.5e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =   50, k =   10, nb =    3, lda =  650, ldq =  650,              | time = 0.000732   GFlop/sec = 8.652744| repres  = 3.1e-16    ortho = 6.5e-15 
dgeqrf dgorgqr LAPACK | m =  650, n =  150, k =   10, nb =    3, lda =  650, ldq =  650,              | time = 0.002427   GFlop/sec = 22.248764| repres  = 3.1e-16    ortho = 1.0e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  250, k =   10, nb =    3, lda =  650, ldq =  650,              | time = 0.006411   GFlop/sec = 22.097176| repres  = 3.1e-16    ortho = 1.3e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  250, k =  210, nb =    3, lda =  650, ldq =  650,              | time = 0.044997   GFlop/sec = 3.148360| repres  = 1.3e-15    ortho = 1.9e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  250, k =  210, nb =   13, lda =  650, ldq =  650,              | time = 0.044052   GFlop/sec = 3.215905| repres  = 1.3e-15    ortho = 1.9e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  250, k =  210, nb =   23, lda =  650, ldq =  650,              | time = 0.046821   GFlop/sec = 3.025700| repres  = 1.3e-15    ortho = 1.9e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  350, k =   10, nb =    3, lda =  650, ldq =  650,              | time = 0.005903   GFlop/sec = 44.271232| repres  = 3.1e-16    ortho = 1.4e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  350, k =  210, nb =    3, lda =  650, ldq =  650,              | time = 0.074426   GFlop/sec = 3.511321| repres  = 1.3e-15    ortho = 2.5e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  350, k =  210, nb =   13, lda =  650, ldq =  650,              | time = 0.076452   GFlop/sec = 3.418266| repres  = 1.3e-15    ortho = 2.5e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  350, k =  210, nb =   23, lda =  650, ldq =  650,              | time = 0.075766   GFlop/sec = 3.449213| repres  = 1.3e-15    ortho = 2.5e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  450, k =   10, nb =    3, lda =  650, ldq =  650,              | time = 0.008153   GFlop/sec = 49.673747| repres  = 3.1e-16    ortho = 1.5e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  450, k =  210, nb =    3, lda =  650, ldq =  650,              | time = 0.108071   GFlop/sec = 3.747542| repres  = 1.3e-15    ortho = 2.9e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  450, k =  210, nb =   13, lda =  650, ldq =  650,              | time = 0.109355   GFlop/sec = 3.703535| repres  = 1.3e-15    ortho = 2.8e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  450, k =  210, nb =   23, lda =  650, ldq =  650,              | time = 0.105600   GFlop/sec = 3.835223| repres  = 1.3e-15    ortho = 2.9e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  450, k =  410, nb =    3, lda =  650, ldq =  650,              | time = 0.134380   GFlop/sec = 3.013844| repres  = 1.6e-15    ortho = 2.9e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  450, k =  410, nb =   13, lda =  650, ldq =  650,              | time = 0.127955   GFlop/sec = 3.165176| repres  = 1.6e-15    ortho = 2.9e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  450, k =  410, nb =   23, lda =  650, ldq =  650,              | time = 0.130043   GFlop/sec = 3.114354| repres  = 1.6e-15    ortho = 3.0e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  550, k =   10, nb =    3, lda =  650, ldq =  650,              | time = 0.010844   GFlop/sec = 52.071844| repres  = 3.1e-16    ortho = 1.6e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  550, k =  210, nb =    3, lda =  650, ldq =  650,              | time = 0.148685   GFlop/sec = 3.797732| repres  = 1.3e-15    ortho = 3.2e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  550, k =  210, nb =   13, lda =  650, ldq =  650,              | time = 0.137686   GFlop/sec = 4.101119| repres  = 1.3e-15    ortho = 3.2e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  550, k =  210, nb =   23, lda =  650, ldq =  650,              | time = 0.140922   GFlop/sec = 4.006943| repres  = 1.3e-15    ortho = 3.3e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  550, k =  410, nb =    3, lda =  650, ldq =  650,              | time = 0.180768   GFlop/sec = 3.123709| repres  = 1.6e-15    ortho = 3.5e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  550, k =  410, nb =   13, lda =  650, ldq =  650,              | time = 0.189494   GFlop/sec = 2.979867| repres  = 1.6e-15    ortho = 3.5e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  550, k =  410, nb =   23, lda =  650, ldq =  650,              | time = 0.180146   GFlop/sec = 3.134495| repres  = 1.6e-15    ortho = 3.6e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  650, k =   10, nb =    3, lda =  650, ldq =  650,              | time = 0.012469   GFlop/sec = 58.733195| repres  = 3.1e-16    ortho = 1.7e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  650, k =  210, nb =    3, lda =  650, ldq =  650,              | time = 0.181766   GFlop/sec = 4.028989| repres  = 1.3e-15    ortho = 3.5e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  650, k =  210, nb =   13, lda =  650, ldq =  650,              | time = 0.179340   GFlop/sec = 4.083488| repres  = 1.3e-15    ortho = 3.5e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  650, k =  210, nb =   23, lda =  650, ldq =  650,              | time = 0.166534   GFlop/sec = 4.397502| repres  = 1.3e-15    ortho = 3.6e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  650, k =  410, nb =    3, lda =  650, ldq =  650,              | time = 0.247198   GFlop/sec = 2.962536| repres  = 1.6e-15    ortho = 4.1e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  650, k =  410, nb =   13, lda =  650, ldq =  650,              | time = 0.246239   GFlop/sec = 2.974076| repres  = 1.6e-15    ortho = 4.0e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  650, k =  410, nb =   23, lda =  650, ldq =  650,              | time = 0.225727   GFlop/sec = 3.244334| repres  = 1.6e-15    ortho = 4.1e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  650, k =  610, nb =    3, lda =  650, ldq =  650,              | time = 0.253231   GFlop/sec = 2.891957| repres  = 1.8e-15    ortho = 4.2e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  650, k =  610, nb =   13, lda =  650, ldq =  650,              | time = 0.250843   GFlop/sec = 2.919488| repres  = 1.8e-15    ortho = 4.2e-14 
dgeqrf dgorgqr LAPACK | m =  650, n =  650, k =  610, nb =   23, lda =  650, ldq =  650,              | time = 0.247962   GFlop/sec = 2.953410| repres  = 1.8e-15    ortho = 4.3e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =   50, k =   10, nb =    3, lda =  750, ldq =  750,              | time = 0.000874   GFlop/sec = 8.390133| repres  = 3.3e-16    ortho = 6.9e-15 
dgeqrf dgorgqr LAPACK | m =  750, n =  150, k =   10, nb =    3, lda =  750, ldq =  750,              | time = 0.003126   GFlop/sec = 20.152620| repres  = 3.3e-16    ortho = 1.1e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  250, k =   10, nb =    3, lda =  750, ldq =  750,              | time = 0.004817   GFlop/sec = 34.601330| repres  = 3.3e-16    ortho = 1.4e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  250, k =  210, nb =    3, lda =  750, ldq =  750,              | time = 0.051882   GFlop/sec = 3.212431| repres  = 1.2e-15    ortho = 1.8e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  250, k =  210, nb =   13, lda =  750, ldq =  750,              | time = 0.050859   GFlop/sec = 3.277036| repres  = 1.2e-15    ortho = 1.8e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  250, k =  210, nb =   23, lda =  750, ldq =  750,              | time = 0.054013   GFlop/sec = 3.085676| repres  = 1.2e-15    ortho = 1.9e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  350, k =   10, nb =    3, lda =  750, ldq =  750,              | time = 0.007555   GFlop/sec = 41.076507| repres  = 3.3e-16    ortho = 1.6e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  350, k =  210, nb =    3, lda =  750, ldq =  750,              | time = 0.093297   GFlop/sec = 3.326295| repres  = 1.2e-15    ortho = 2.3e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  350, k =  210, nb =   13, lda =  750, ldq =  750,              | time = 0.089809   GFlop/sec = 3.455484| repres  = 1.2e-15    ortho = 2.4e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  350, k =  210, nb =   23, lda =  750, ldq =  750,              | time = 0.093644   GFlop/sec = 3.313964| repres  = 1.2e-15    ortho = 2.4e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  450, k =   10, nb =    3, lda =  750, ldq =  750,              | time = 0.010999   GFlop/sec = 44.185978| repres  = 3.3e-16    ortho = 1.7e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  450, k =  210, nb =    3, lda =  750, ldq =  750,              | time = 0.128234   GFlop/sec = 3.789942| repres  = 1.2e-15    ortho = 2.8e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  450, k =  210, nb =   13, lda =  750, ldq =  750,              | time = 0.129411   GFlop/sec = 3.755477| repres  = 1.2e-15    ortho = 2.8e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  450, k =  210, nb =   23, lda =  750, ldq =  750,              | time = 0.124127   GFlop/sec = 3.915348| repres  = 1.2e-15    ortho = 2.8e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  450, k =  410, nb =    3, lda =  750, ldq =  750,              | time = 0.163538   GFlop/sec = 2.971787| repres  = 1.6e-15    ortho = 2.9e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  450, k =  410, nb =   13, lda =  750, ldq =  750,              | time = 0.152004   GFlop/sec = 3.197284| repres  = 1.6e-15    ortho = 2.9e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  450, k =  410, nb =   23, lda =  750, ldq =  750,              | time = 0.162938   GFlop/sec = 2.982732| repres  = 1.6e-15    ortho = 2.9e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  550, k =   10, nb =    3, lda =  750, ldq =  750,              | time = 0.013139   GFlop/sec = 52.185568| repres  = 3.3e-16    ortho = 1.8e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  550, k =  210, nb =    3, lda =  750, ldq =  750,              | time = 0.168440   GFlop/sec = 4.070691| repres  = 1.2e-15    ortho = 3.2e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  550, k =  210, nb =   13, lda =  750, ldq =  750,              | time = 0.182989   GFlop/sec = 3.747035| repres  = 1.2e-15    ortho = 3.2e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  550, k =  210, nb =   23, lda =  750, ldq =  750,              | time = 0.169852   GFlop/sec = 4.036847| repres  = 1.2e-15    ortho = 3.2e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  550, k =  410, nb =    3, lda =  750, ldq =  750,              | time = 0.227839   GFlop/sec = 3.009435| repres  = 1.6e-15    ortho = 3.4e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  550, k =  410, nb =   13, lda =  750, ldq =  750,              | time = 0.223645   GFlop/sec = 3.065871| repres  = 1.6e-15    ortho = 3.4e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  550, k =  410, nb =   23, lda =  750, ldq =  750,              | time = 0.211442   GFlop/sec = 3.242812| repres  = 1.6e-15    ortho = 3.4e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  650, k =   10, nb =    3, lda =  750, ldq =  750,              | time = 0.014897   GFlop/sec = 60.503913| repres  = 3.3e-16    ortho = 1.9e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  650, k =  210, nb =    3, lda =  750, ldq =  750,              | time = 0.211336   GFlop/sec = 4.264932| repres  = 1.2e-15    ortho = 3.5e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  650, k =  210, nb =   13, lda =  750, ldq =  750,              | time = 0.190786   GFlop/sec = 4.724319| repres  = 1.2e-15    ortho = 3.5e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  650, k =  210, nb =   23, lda =  750, ldq =  750,              | time = 0.192594   GFlop/sec = 4.679970| repres  = 1.2e-15    ortho = 3.5e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  650, k =  410, nb =    3, lda =  750, ldq =  750,              | time = 0.295514   GFlop/sec = 3.050052| repres  = 1.6e-15    ortho = 3.9e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  650, k =  410, nb =   13, lda =  750, ldq =  750,              | time = 0.278578   GFlop/sec = 3.235482| repres  = 1.6e-15    ortho = 4.0e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  650, k =  410, nb =   23, lda =  750, ldq =  750,              | time = 0.278663   GFlop/sec = 3.234493| repres  = 1.6e-15    ortho = 3.9e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  650, k =  610, nb =    3, lda =  750, ldq =  750,              | time = 0.319114   GFlop/sec = 2.824487| repres  = 1.8e-15    ortho = 4.0e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  650, k =  610, nb =   13, lda =  750, ldq =  750,              | time = 0.296369   GFlop/sec = 3.041253| repres  = 1.8e-15    ortho = 4.1e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  650, k =  610, nb =   23, lda =  750, ldq =  750,              | time = 0.290835   GFlop/sec = 3.099124| repres  = 1.8e-15    ortho = 4.1e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  750, k =   10, nb =    3, lda =  750, ldq =  750,              | time = 0.017404   GFlop/sec = 64.640018| repres  = 3.3e-16    ortho = 1.9e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  750, k =  210, nb =    3, lda =  750, ldq =  750,              | time = 0.246531   GFlop/sec = 4.563320| repres  = 1.2e-15    ortho = 3.8e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  750, k =  210, nb =   13, lda =  750, ldq =  750,              | time = 0.234679   GFlop/sec = 4.793782| repres  = 1.2e-15    ortho = 3.8e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  750, k =  210, nb =   23, lda =  750, ldq =  750,              | time = 0.236682   GFlop/sec = 4.753214| repres  = 1.2e-15    ortho = 3.8e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  750, k =  410, nb =    3, lda =  750, ldq =  750,              | time = 0.350342   GFlop/sec = 3.211148| repres  = 1.6e-15    ortho = 4.4e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  750, k =  410, nb =   13, lda =  750, ldq =  750,              | time = 0.355418   GFlop/sec = 3.165285| repres  = 1.6e-15    ortho = 4.5e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  750, k =  410, nb =   23, lda =  750, ldq =  750,              | time = 0.339494   GFlop/sec = 3.313755| repres  = 1.6e-15    ortho = 4.4e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  750, k =  610, nb =    3, lda =  750, ldq =  750,              | time = 0.406076   GFlop/sec = 2.770418| repres  = 1.8e-15    ortho = 4.7e-14 
dgeqrf dgorgqr LAPACK | m =  750, n =  750, k =  610, nb =   13, lda =  750, ldq =  750,              | time = 0.378706   GFlop/sec = 2.970640| repres  = 1.8e-15    ortho = 4.7e-14 
